time_s,time_us,time_steady,last_report_time,last_good_report_time,reports_counter,bad_reports_counter,last_mistake,ignorance_depth,punishments_counter,last_punishment_time,seq,srcSystem,srcComponent,time_gregorian
315964830,654200,33175,33152,33152,33,0,0,0,0,0,128,13,1,1980-01-06T03:00:30
315964855,654200,58175,58152,58152,58,0,0,0,0,0,168,13,1,1980-01-06T03:00:55
315964880,654200,83175,83152,83152,83,0,0,0,0,0,208,13,1,1980-01-06T03:01:20
315964905,654200,108175,108152,108152,108,0,0,0,0,0,250,13,1,1980-01-06T03:01:45
315964930,654200,133175,133152,133152,133,0,0,0,0,0,34,13,1,1980-01-06T03:02:10
315964955,654200,158175,158152,158152,158,0,0,0,0,0,74,13,1,1980-01-06T03:02:35
315964980,654200,183175,183152,183152,183,0,0,0,0,0,116,13,1,1980-01-06T03:03:00
315965007,585200,208175,208152,208152,208,0,0,0,0,0,156,13,1,1980-01-06T03:03:27
315965032,585200,233175,233152,233152,233,0,0,0,0,0,196,13,1,1980-01-06T03:03:52
315965057,585200,258175,258152,258152,258,0,0,0,0,0,238,13,1,1980-01-06T03:04:17
315965082,585200,283175,283152,283152,283,0,0,0,0,0,22,13,1,1980-01-06T03:04:42
315965107,585200,308175,308152,308152,308,0,0,0,0,0,62,13,1,1980-01-06T03:05:07
315965132,585200,333175,333152,333152,333,0,0,0,0,0,104,13,1,1980-01-06T03:05:32
315965157,585200,358175,358152,358152,358,0,0,0,0,0,144,13,1,1980-01-06T03:05:57
315965182,585200,383175,383152,383152,383,0,0,0,0,0,184,13,1,1980-01-06T03:06:22
315965207,748500,408175,408152,408152,408,0,0,0,0,0,226,13,1,1980-01-06T03:06:47
315965232,748500,433175,433152,433152,433,0,0,0,0,0,10,13,1,1980-01-06T03:07:12
315965257,748500,458175,458152,458152,458,0,0,0,0,0,50,13,1,1980-01-06T03:07:37
315965282,748500,483175,483152,483152,483,0,0,0,0,0,92,13,1,1980-01-06T03:08:02
315965307,748500,508175,508152,508152,508,0,0,0,0,0,132,13,1,1980-01-06T03:08:27
315965332,748500,533175,533152,533152,533,0,0,0,0,0,172,13,1,1980-01-06T03:08:52
315965357,748500,558175,558152,558152,558,0,0,0,0,0,214,13,1,1980-01-06T03:09:17
315965382,748500,583175,583152,583152,583,0,0,0,0,0,254,13,1,1980-01-06T03:09:42
315965408,16700,608175,608152,608152,608,0,0,0,0,0,38,13,1,1980-01-06T03:10:08
315965433,16700,633175,633152,633152,633,0,0,0,0,0,80,13,1,1980-01-06T03:10:33
315965458,16700,658175,658152,658152,658,0,0,0,0,0,120,13,1,1980-01-06T03:10:58
315965483,16700,683175,683152,683152,683,0,0,0,0,0,160,13,1,1980-01-06T03:11:23
315965508,16700,708175,708152,708152,708,0,0,0,0,0,202,13,1,1980-01-06T03:11:48
315965533,16700,733175,733152,733152,733,0,0,0,0,0,242,13,1,1980-01-06T03:12:13
315965558,16700,758175,758152,758152,758,0,0,0,0,0,26,13,1,1980-01-06T03:12:38
315965583,16700,783175,783152,783152,783,0,0,0,0,0,68,13,1,1980-01-06T03:13:03
315965608,143800,808175,808152,808152,808,0,0,0,0,0,108,13,1,1980-01-06T03:13:28
315965633,143800,833175,833152,833152,833,0,0,0,0,0,148,13,1,1980-01-06T03:13:53
315965658,143800,858175,858152,858152,858,0,0,0,0,0,190,13,1,1980-01-06T03:14:18
315965683,143800,883175,883152,883152,883,0,0,0,0,0,230,13,1,1980-01-06T03:14:43
315965708,143800,908175,908152,908152,908,0,0,0,0,0,14,13,1,1980-01-06T03:15:08
315965733,143800,933175,933152,933152,933,0,0,0,0,0,56,13,1,1980-01-06T03:15:33
315965758,143800,958175,958152,958152,958,0,0,0,0,0,96,13,1,1980-01-06T03:15:58
315965783,143800,983175,983152,983152,983,0,0,0,0,0,136,13,1,1980-01-06T03:16:23
315965808,143800,1008175,1008152,1008152,1008,0,0,0,0,0,178,13,1,1980-01-06T03:16:48
315965833,143800,1033175,1033152,1033152,1033,0,0,0,0,0,218,13,1,1980-01-06T03:17:13
315965858,143800,1058175,1058152,1058152,1058,0,0,0,0,0,2,13,1,1980-01-06T03:17:38
315965883,143800,1083175,1083152,1083152,1083,0,0,0,0,0,44,13,1,1980-01-06T03:18:03
315965908,415100,1108175,1108152,1108152,1108,0,0,0,0,0,84,13,1,1980-01-06T03:18:28
315965933,415100,1133175,1133152,1133152,1133,0,0,0,0,0,124,13,1,1980-01-06T03:18:53
315965958,415100,1158175,1158152,1158152,1158,0,0,0,0,0,166,13,1,1980-01-06T03:19:18
315965983,415100,1183175,1183152,1183152,1183,0,0,0,0,0,206,13,1,1980-01-06T03:19:43
315966008,415100,1208175,1208152,1208152,1208,0,0,0,0,0,246,13,1,1980-01-06T03:20:08
315966033,415100,1233175,1233152,1233152,1233,0,0,0,0,0,32,13,1,1980-01-06T03:20:33
315966058,415100,1258175,1258152,1258152,1258,0,0,0,0,0,72,13,1,1980-01-06T03:20:58
315966083,415100,1283175,1283152,1283152,1283,0,0,0,0,0,112,13,1,1980-01-06T03:21:23
315966108,415100,1308175,1308152,1308152,1308,0,0,0,0,0,154,13,1,1980-01-06T03:21:48
315966133,415100,1333175,1333152,1333152,1333,0,0,0,0,0,194,13,1,1980-01-06T03:22:13
315966158,415100,1358175,1358152,1358152,1358,0,0,0,0,0,234,13,1,1980-01-06T03:22:38
315966183,415100,1383175,1383152,1383152,1383,0,0,0,0,0,20,13,1,1980-01-06T03:23:03
315966208,665200,1408175,1408152,1408152,1408,0,0,0,0,0,60,13,1,1980-01-06T03:23:28
315966233,665200,1433175,1433152,1433152,1433,0,0,0,0,0,100,13,1,1980-01-06T03:23:53
315966258,665200,1458175,1458152,1458152,1458,0,0,0,0,0,142,13,1,1980-01-06T03:24:18
315966283,665200,1483175,1483152,1483152,1483,0,0,0,0,0,178,13,1,1980-01-06T03:24:43
315966308,664200,1508174,1508152,1508152,1508,0,0,0,0,0,196,13,1,1980-01-06T03:25:08
315966333,664200,1533174,1533152,1533152,1533,0,0,0,0,0,213,13,1,1980-01-06T03:25:33
315966358,664200,1558174,1558152,1558152,1558,0,0,0,0,0,228,13,1,1980-01-06T03:25:58
315966383,664200,1583174,1583152,1583152,1583,0,0,0,0,0,243,13,1,1980-01-06T03:26:23
315966408,923400,1608174,1608152,1608152,1608,0,0,0,0,0,4,13,1,1980-01-06T03:26:48
315966433,923400,1633174,1633152,1633152,1633,0,0,0,0,0,19,13,1,1980-01-06T03:27:13
315966458,923400,1658174,1658152,1658152,1658,0,0,0,0,0,34,13,1,1980-01-06T03:27:38
315966483,923400,1683174,1683152,1683152,1683,0,0,0,0,0,51,13,1,1980-01-06T03:28:03
315966509,103900,1708174,1708152,1708152,1708,0,0,0,0,0,66,13,1,1980-01-06T03:28:29
315966534,103900,1733174,1733152,1733152,1733,0,0,0,0,0,81,13,1,1980-01-06T03:28:54
315966559,103900,1758174,1758152,1758152,1758,0,0,0,0,0,98,13,1,1980-01-06T03:29:19
315966584,103900,1783174,1783152,1783152,1783,0,0,0,0,0,113,13,1,1980-01-06T03:29:44
315966609,103900,1808174,1808152,1808152,1808,0,0,0,0,0,128,13,1,1980-01-06T03:30:09
315966634,103900,1833174,1833152,1833152,1833,0,0,0,0,0,145,13,1,1980-01-06T03:30:34
315966659,103900,1858174,1858152,1858152,1858,0,0,0,0,0,160,13,1,1980-01-06T03:30:59
315966684,103900,1883174,1883152,1883152,1883,0,0,0,0,0,175,13,1,1980-01-06T03:31:24
315966709,103900,1908174,1908152,1908152,1908,0,0,0,0,0,192,13,1,1980-01-06T03:31:49
315966734,103900,1933174,1933152,1933152,1933,0,0,0,0,0,207,13,1,1980-01-06T03:32:14
315966759,103900,1958174,1958152,1958152,1958,0,0,0,0,0,222,13,1,1980-01-06T03:32:39
315966784,103900,1983174,1983152,1983152,1983,0,0,0,0,0,239,13,1,1980-01-06T03:33:04
315966809,234600,2008174,2008152,2008152,2008,0,0,0,0,0,254,13,1,1980-01-06T03:33:29
315966834,234800,2033174,2033152,2033152,2033,0,0,0,0,0,13,13,1,1980-01-06T03:33:54
315966859,234800,2058174,2058152,2058152,2058,0,0,0,0,0,30,13,1,1980-01-06T03:34:19
315966884,234800,2083174,2083152,2083152,2083,0,0,0,0,0,45,13,1,1980-01-06T03:34:44
315966909,234800,2108174,2108152,2108152,2108,0,0,0,0,0,60,13,1,1980-01-06T03:35:09
315966934,234800,2133174,2133152,2133152,2133,0,0,0,0,0,77,13,1,1980-01-06T03:35:34
315966959,234800,2158174,2158152,2158152,2158,0,0,0,0,0,92,13,1,1980-01-06T03:35:59
315966984,234800,2183174,2183152,2183152,2183,0,0,0,0,0,107,13,1,1980-01-06T03:36:24
315967009,450600,2208174,2208152,2208152,2208,0,0,0,0,0,124,13,1,1980-01-06T03:36:49
315967034,450600,2233174,2233152,2233152,2233,0,0,0,0,0,139,13,1,1980-01-06T03:37:14
315967059,450600,2258174,2258152,2258152,2258,0,0,0,0,0,154,13,1,1980-01-06T03:37:39
315967084,450600,2283174,2283152,2283152,2283,0,0,0,0,0,171,13,1,1980-01-06T03:38:04
315967109,566300,2308174,2308152,2308152,2308,0,0,0,0,0,186,13,1,1980-01-06T03:38:29
315967134,566300,2333174,2333152,2333152,2333,0,0,0,0,0,201,13,1,1980-01-06T03:38:54
315967159,566300,2358174,2358152,2358152,2358,0,0,0,0,0,218,13,1,1980-01-06T03:39:19
315967184,566300,2383174,2383152,2383152,2383,0,0,0,0,0,233,13,1,1980-01-06T03:39:44
315967209,693400,2408174,2408152,2408152,2408,0,0,0,0,0,248,13,1,1980-01-06T03:40:09
315967234,693400,2433174,2433152,2433152,2433,0,0,0,0,0,9,13,1,1980-01-06T03:40:34
315967259,693400,2458174,2458152,2458152,2458,0,0,0,0,0,24,13,1,1980-01-06T03:40:59
315967284,693400,2483174,2483152,2483152,2483,0,0,0,0,0,39,13,1,1980-01-06T03:41:24
315967309,693400,2508174,2508152,2508152,2508,0,0,0,0,0,56,13,1,1980-01-06T03:41:49
315967334,693400,2533174,2533152,2533152,2533,0,0,0,0,0,71,13,1,1980-01-06T03:42:14
315967359,693400,2558174,2558152,2558152,2558,0,0,0,0,0,86,13,1,1980-01-06T03:42:39
315967384,693400,2583174,2583152,2583152,2583,0,0,0,0,0,103,13,1,1980-01-06T03:43:04
315967409,933700,2608174,2608152,2608152,2608,0,0,0,0,0,118,13,1,1980-01-06T03:43:29
315967434,933700,2633174,2633152,2633152,2633,0,0,0,0,0,133,13,1,1980-01-06T03:43:54
315967459,933700,2658174,2658152,2658152,2658,0,0,0,0,0,150,13,1,1980-01-06T03:44:19
315967484,933700,2683174,2683152,2683152,2683,0,0,0,0,0,165,13,1,1980-01-06T03:44:44
315967510,51200,2708174,2708152,2708152,2708,0,0,0,0,0,180,13,1,1980-01-06T03:45:10
315967535,51200,2733174,2733152,2733152,2733,0,0,0,0,0,197,13,1,1980-01-06T03:45:35
315967560,51200,2758174,2758152,2758152,2758,0,0,0,0,0,212,13,1,1980-01-06T03:46:00
315967585,51200,2783174,2783152,2783152,2783,0,0,0,0,0,227,13,1,1980-01-06T03:46:25
315967610,51200,2808174,2808152,2808152,2808,0,0,0,0,0,244,13,1,1980-01-06T03:46:50
315967635,51200,2833174,2833152,2833152,2833,0,0,0,0,0,3,13,1,1980-01-06T03:47:15
315967660,51200,2858174,2858152,2858152,2858,0,0,0,0,0,18,13,1,1980-01-06T03:47:40
315967685,51200,2883174,2883152,2883152,2883,0,0,0,0,0,35,13,1,1980-01-06T03:48:05
315967710,51200,2908174,2908152,2908152,2908,0,0,0,0,0,50,13,1,1980-01-06T03:48:30
315967735,51200,2933174,2933152,2933152,2933,0,0,0,0,0,65,13,1,1980-01-06T03:48:55
315967760,51200,2958174,2958152,2958152,2958,0,0,0,0,0,82,13,1,1980-01-06T03:49:20
315967785,51200,2983174,2983152,2983152,2983,0,0,0,0,0,97,13,1,1980-01-06T03:49:45
315967810,317600,3008174,3008152,3008152,3008,0,0,0,0,0,112,13,1,1980-01-06T03:50:10
315967835,317600,3033174,3033152,3033152,3033,0,0,0,0,0,129,13,1,1980-01-06T03:50:35
315967860,317600,3058174,3058152,3058152,3058,0,0,0,0,0,144,13,1,1980-01-06T03:51:00
315967885,317600,3083174,3083152,3083152,3083,0,0,0,0,0,159,13,1,1980-01-06T03:51:25
315967910,317600,3108174,3108152,3108152,3108,0,0,0,0,0,176,13,1,1980-01-06T03:51:50
315967935,317600,3133174,3133152,3133152,3133,0,0,0,0,0,191,13,1,1980-01-06T03:52:15
315967960,317600,3158174,3158152,3158152,3158,0,0,0,0,0,206,13,1,1980-01-06T03:52:40
315967985,317600,3183174,3183152,3183152,3183,0,0,0,0,0,223,13,1,1980-01-06T03:53:05
315968010,431200,3208174,3208152,3208152,3208,0,0,0,0,0,238,13,1,1980-01-06T03:53:30
315968035,431200,3233174,3233152,3233152,3233,0,0,0,0,0,253,13,1,1980-01-06T03:53:55
315968060,431200,3258174,3258152,3258152,3258,0,0,0,0,0,14,13,1,1980-01-06T03:54:20
315968085,431200,3283174,3283152,3283152,3283,0,0,0,0,0,29,13,1,1980-01-06T03:54:45
315968110,561100,3308174,3308152,3308152,3308,0,0,0,0,0,44,13,1,1980-01-06T03:55:10
315968135,561100,3333174,3333152,3333152,3333,0,0,0,0,0,61,13,1,1980-01-06T03:55:35
315968160,561100,3358174,3358152,3358152,3358,0,0,0,0,0,76,13,1,1980-01-06T03:56:00
315968185,561100,3383174,3383152,3383152,3383,0,0,0,0,0,91,13,1,1980-01-06T03:56:25
315968210,561100,3408174,3408152,3408152,3408,0,0,0,0,0,108,13,1,1980-01-06T03:56:50
315968235,561100,3433174,3433152,3433152,3433,0,0,0,0,0,123,13,1,1980-01-06T03:57:15
315968260,561100,3458174,3458152,3458152,3458,0,0,0,0,0,138,13,1,1980-01-06T03:57:40
315968285,561100,3483174,3483152,3483152,3483,0,0,0,0,0,155,13,1,1980-01-06T03:58:05
315968310,780400,3508174,3508152,3508152,3508,0,0,0,0,0,170,13,1,1980-01-06T03:58:30
315968335,780400,3533174,3533152,3533152,3533,0,0,0,0,0,185,13,1,1980-01-06T03:58:55
315968360,780400,3558174,3558152,3558152,3558,0,0,0,0,0,202,13,1,1980-01-06T03:59:20
315968385,780400,3583174,3583152,3583152,3583,0,0,0,0,0,217,13,1,1980-01-06T03:59:45
315968410,957400,3608174,3608152,3608152,3608,0,0,0,0,0,232,13,1,1980-01-06T04:00:10
315968435,957400,3633174,3633152,3633152,3633,0,0,0,0,0,249,13,1,1980-01-06T04:00:35
315968460,957400,3658174,3658152,3658152,3658,0,0,0,0,0,8,13,1,1980-01-06T04:01:00
315968485,957400,3683174,3683152,3683152,3683,0,0,0,0,0,23,13,1,1980-01-06T04:01:25
315968511,106100,3708174,3708152,3708152,3708,0,0,0,0,0,40,13,1,1980-01-06T04:01:51
315968536,106100,3733174,3733152,3733152,3733,0,0,0,0,0,55,13,1,1980-01-06T04:02:16
315968561,106100,3758174,3758152,3758152,3758,0,0,0,0,0,70,13,1,1980-01-06T04:02:41
315968586,106100,3783174,3783152,3783152,3783,0,0,0,0,0,87,13,1,1980-01-06T04:03:06
315968611,106100,3808174,3808152,3808152,3808,0,0,0,0,0,102,13,1,1980-01-06T04:03:31
315968636,106100,3833174,3833152,3833152,3833,0,0,0,0,0,117,13,1,1980-01-06T04:03:56
315968661,106100,3858174,3858152,3858152,3858,0,0,0,0,0,134,13,1,1980-01-06T04:04:21
315968686,106100,3883174,3883152,3883152,3883,0,0,0,0,0,149,13,1,1980-01-06T04:04:46
315968711,106100,3908174,3908152,3908152,3908,0,0,0,0,0,164,13,1,1980-01-06T04:05:11
315968736,106100,3933174,3933152,3933152,3933,0,0,0,0,0,181,13,1,1980-01-06T04:05:36
315968761,106100,3958174,3958152,3958152,3958,0,0,0,0,0,196,13,1,1980-01-06T04:06:01
315968786,106100,3983174,3983152,3983152,3983,0,0,0,0,0,211,13,1,1980-01-06T04:06:26
315968811,261600,4008174,4008152,4008152,4008,0,0,0,0,0,228,13,1,1980-01-06T04:06:51
315968836,261600,4033174,4033152,4033152,4033,0,0,0,0,0,243,13,1,1980-01-06T04:07:16
315968861,261600,4058174,4058152,4058152,4058,0,0,0,0,0,2,13,1,1980-01-06T04:07:41
315968886,261600,4083174,4083152,4083152,4083,0,0,0,0,0,19,13,1,1980-01-06T04:08:06
315968911,261600,4108174,4108152,4108152,4108,0,0,0,0,0,34,13,1,1980-01-06T04:08:31
315968936,261600,4133174,4133152,4133152,4133,0,0,0,0,0,49,13,1,1980-01-06T04:08:56
315968961,261600,4158174,4158152,4158152,4158,0,0,0,0,0,66,13,1,1980-01-06T04:09:21
315968986,261600,4183174,4183152,4183152,4183,0,0,0,0,0,81,13,1,1980-01-06T04:09:46
315969011,261600,4208174,4208152,4208152,4208,0,0,0,0,0,96,13,1,1980-01-06T04:10:11
315964805,633300,8154,8132,8132,8,0,0,0,0,0,78,13,1,1980-01-06T03:00:05
315964830,633300,33154,33132,33132,33,0,0,0,0,0,95,13,1,1980-01-06T03:00:30
315964855,633300,58154,58132,58132,58,0,0,0,0,0,110,13,1,1980-01-06T03:00:55
315964880,633300,83154,83132,83132,83,0,0,0,0,0,125,13,1,1980-01-06T03:01:20
315964905,633300,108154,108132,108132,108,0,0,0,0,0,142,13,1,1980-01-06T03:01:45
315964930,633300,133154,133132,133132,133,0,0,0,0,0,176,13,1,1980-01-06T03:02:10
315964955,634300,158155,158132,158132,158,0,0,0,0,0,216,13,1,1980-01-06T03:02:35
315964980,633300,183154,183132,183132,183,0,0,0,0,0,2,13,1,1980-01-06T03:03:00
315965007,667600,208154,208132,208132,208,0,0,0,0,0,42,13,1,1980-01-06T03:03:27
315965032,667600,233154,233132,233132,233,0,0,0,0,0,82,13,1,1980-01-06T03:03:52
315965057,667600,258154,258132,258132,258,0,0,0,0,0,124,13,1,1980-01-06T03:04:17
315965082,667600,283154,283132,283132,283,0,0,0,0,0,164,13,1,1980-01-06T03:04:42
315965107,841100,308154,308132,308132,308,0,0,0,0,0,204,13,1,1980-01-06T03:05:07
315965132,841100,333154,333132,333132,333,0,0,0,0,0,246,13,1,1980-01-06T03:05:32
315965157,841100,358154,358132,358132,358,0,0,0,0,0,30,13,1,1980-01-06T03:05:57
315965182,841100,383154,383132,383132,383,0,0,0,0,0,70,13,1,1980-01-06T03:06:22
315965207,841100,408154,408132,408132,408,0,0,0,0,0,112,13,1,1980-01-06T03:06:47
315965232,842100,433155,433132,433132,433,0,0,0,0,0,152,13,1,1980-01-06T03:07:12
315965257,841100,458154,458132,458132,458,0,0,0,0,0,192,13,1,1980-01-06T03:07:37
315965282,841100,483154,483132,483132,483,0,0,0,0,0,234,13,1,1980-01-06T03:08:02
315965307,841100,508154,508132,508132,508,0,0,0,0,0,18,13,1,1980-01-06T03:08:27
315965332,699000,533154,533132,533132,533,0,0,0,0,0,58,13,1,1980-01-06T03:08:52
315965357,700000,558155,558132,558132,558,0,0,0,0,0,100,13,1,1980-01-06T03:09:17
315965382,699000,583154,583132,583132,583,0,0,0,0,0,140,13,1,1980-01-06T03:09:42
315965407,700000,608155,608132,608132,608,0,0,0,0,0,180,13,1,1980-01-06T03:10:07
315965432,699000,633154,633132,633132,633,0,0,0,0,0,222,13,1,1980-01-06T03:10:32
315965457,699000,658154,658132,658132,658,0,0,0,0,0,6,13,1,1980-01-06T03:10:57
315965482,699000,683154,683132,683132,683,0,0,0,0,0,46,13,1,1980-01-06T03:11:22
315965507,822800,708154,708132,708132,708,0,0,0,0,0,88,13,1,1980-01-06T03:11:47
315965532,823800,733155,733132,733132,733,0,0,0,0,0,128,13,1,1980-01-06T03:12:12
315965557,822800,758154,758132,758132,758,0,0,0,0,0,168,13,1,1980-01-06T03:12:37
315965582,822800,783154,783132,783132,783,0,0,0,0,0,210,13,1,1980-01-06T03:13:02
315965607,822800,808154,808132,808132,808,0,0,0,0,0,250,13,1,1980-01-06T03:13:27
315965632,799700,833154,833132,833132,833,0,0,0,0,0,34,13,1,1980-01-06T03:13:52
315965657,800700,858155,858132,858132,858,0,0,0,0,0,76,13,1,1980-01-06T03:14:17
315965682,799700,883154,883132,883132,883,0,0,0,0,0,116,13,1,1980-01-06T03:14:42
315965707,799700,908154,908132,908132,908,0,0,0,0,0,156,13,1,1980-01-06T03:15:07
315965732,799700,933154,933132,933132,933,0,0,0,0,0,198,13,1,1980-01-06T03:15:32
315965757,799700,958154,958132,958132,958,0,0,0,0,0,238,13,1,1980-01-06T03:15:57
315965782,799700,983154,983132,983132,983,0,0,0,0,0,22,13,1,1980-01-06T03:16:22
315965807,799700,1008154,1008132,1008132,1008,0,0,0,0,0,64,13,1,1980-01-06T03:16:47
315965832,800700,1033155,1033132,1033132,1033,0,0,0,0,0,104,13,1,1980-01-06T03:17:12
315965857,799700,1058154,1058132,1058132,1058,0,0,0,0,0,144,13,1,1980-01-06T03:17:37
315965882,800700,1083155,1083132,1083132,1083,0,0,0,0,0,186,13,1,1980-01-06T03:18:02
315965907,799700,1108154,1108132,1108132,1108,0,0,0,0,0,226,13,1,1980-01-06T03:18:27
315965932,800700,1133155,1133132,1133132,1133,0,0,0,0,0,10,13,1,1980-01-06T03:18:52
315965957,799700,1158154,1158132,1158132,1158,0,0,0,0,0,52,13,1,1980-01-06T03:19:17
315965982,799700,1183154,1183132,1183132,1183,0,0,0,0,0,92,13,1,1980-01-06T03:19:42
315966007,799700,1208154,1208132,1208132,1208,0,0,0,0,0,132,13,1,1980-01-06T03:20:07
315966032,799700,1233154,1233132,1233132,1233,0,0,0,0,0,174,13,1,1980-01-06T03:20:32
315966057,799700,1258154,1258132,1258132,1258,0,0,0,0,0,214,13,1,1980-01-06T03:20:57
315966082,799700,1283154,1283132,1283132,1283,0,0,0,0,0,254,13,1,1980-01-06T03:21:22
315966107,799700,1308154,1308132,1308132,1308,0,0,0,0,0,40,13,1,1980-01-06T03:21:47
315966132,799700,1333154,1333132,1333132,1333,0,0,0,0,0,80,13,1,1980-01-06T03:22:12
315966157,799700,1358154,1358132,1358132,1358,0,0,0,0,0,120,13,1,1980-01-06T03:22:37
315966182,799700,1383154,1383132,1383132,1383,0,0,0,0,0,162,13,1,1980-01-06T03:23:02
315966207,800700,1408155,1408132,1408132,1408,0,0,0,0,0,202,13,1,1980-01-06T03:23:27
315966232,799700,1433154,1433132,1433132,1433,0,0,0,0,0,242,13,1,1980-01-06T03:23:52
315966257,799700,1458154,1458132,1458132,1458,0,0,0,0,0,28,13,1,1980-01-06T03:24:17
315966282,799700,1483154,1483132,1483132,1483,0,0,0,0,0,68,13,1,1980-01-06T03:24:42
315966307,784900,1508154,1508132,1508132,1508,0,0,0,0,0,108,13,1,1980-01-06T03:25:07
315966332,784900,1533154,1533132,1533132,1533,0,0,0,0,0,150,13,1,1980-01-06T03:25:32
315966357,784900,1558154,1558132,1558132,1558,0,0,0,0,0,190,13,1,1980-01-06T03:25:57
315966382,785900,1583155,1583132,1583132,1583,0,0,0,0,0,230,13,1,1980-01-06T03:26:22
315966407,784900,1608154,1608132,1608132,1608,0,0,0,0,0,16,13,1,1980-01-06T03:26:47
315966432,784900,1633154,1633132,1633132,1633,0,0,0,0,0,56,13,1,1980-01-06T03:27:12
315966457,784900,1658154,1658132,1658132,1658,0,0,0,0,0,96,13,1,1980-01-06T03:27:37
315966482,784900,1683154,1683132,1683132,1683,0,0,0,0,0,138,13,1,1980-01-06T03:28:02
315966507,784900,1708154,1708132,1708132,1708,0,0,0,0,0,178,13,1,1980-01-06T03:28:27
315966532,784900,1733154,1733132,1733132,1733,0,0,0,0,0,218,13,1,1980-01-06T03:28:52
315966557,785900,1758155,1758132,1758132,1758,0,0,0,0,0,4,13,1,1980-01-06T03:29:17
315966582,784900,1783154,1783132,1783132,1783,0,0,0,0,0,44,13,1,1980-01-06T03:29:42
315966607,785900,1808155,1808132,1808132,1808,0,0,0,0,0,84,13,1,1980-01-06T03:30:07
315966632,784900,1833154,1833132,1833132,1833,0,0,0,0,0,126,13,1,1980-01-06T03:30:32
315966657,784900,1858154,1858132,1858132,1858,0,0,0,0,0,166,13,1,1980-01-06T03:30:57
315966682,784900,1883154,1883132,1883132,1883,0,0,0,0,0,206,13,1,1980-01-06T03:31:22
315966707,784900,1908154,1908132,1908132,1908,0,0,0,0,0,248,13,1,1980-01-06T03:31:47
315966732,784900,1933154,1933132,1933132,1933,0,0,0,0,0,32,13,1,1980-01-06T03:32:12
315966757,784900,1958154,1958132,1958132,1958,0,0,0,0,0,72,13,1,1980-01-06T03:32:37
315966782,785900,1983155,1983132,1983132,1983,0,0,0,0,0,114,13,1,1980-01-06T03:33:02
315966807,784900,2008154,2008132,2008132,2008,0,0,0,0,0,154,13,1,1980-01-06T03:33:27
315966832,784900,2033154,2033132,2033132,2033,0,0,0,0,0,194,13,1,1980-01-06T03:33:52
315966857,784900,2058154,2058132,2058132,2058,0,0,0,0,0,236,13,1,1980-01-06T03:34:17
315966882,784900,2083154,2083132,2083132,2083,0,0,0,0,0,20,13,1,1980-01-06T03:34:42
315966907,785900,2108155,2108132,2108132,2108,0,0,0,0,0,60,13,1,1980-01-06T03:35:07
